Congress.Number,STATE,Census,Start,End,CD.Num,Population,White.perc,Black.perc,AAPI.perc,AInd_AKNt.perc,Hisp.perc,NH_White.perc,NH_Black.perc,NH_AAPI.perc
117,NC,2010,2021,2023,12,733499,48.81,36.45,4.31,0.51,13.60,43.86,35.85,4.26
117,NC,2010,2021,2023,13,733498,78.42,13.55,1.03,0.55,8.61,75.25,13.39,1.00
117,ND,2010,2021,2023,1,672591,90.02,1.18,1.07,5.44,2.00,88.91,1.15,1.06
117,NE,2010,2021,2023,1,608780,88.25,2.55,2.14,1.30,7.46,84.99,2.45,2.10
117,NE,2010,2021,2023,2,608781,78.69,10.22,2.62,0.66,10.17,74.53,10.06,2.57
117,NE,2010,2021,2023,3,608780,91.42,0.85,0.76,1.06,9.86,86.83,0.78,0.73
117,NH,2010,2021,2023,1,658233,93.93,1.27,2.05,0.21,2.78,92.31,1.16,2.03
117,NH,2010,2021,2023,2,658237,93.85,1.01,2.33,0.27,2.80,92.28,0.91,2.31
117,NJ,2010,2021,2023,1,732658,70.00,17.18,4.56,0.27,11.57,65.69,16.27,4.51
117,NJ,2010,2021,2023,2,732658,74.02,13.19,3.62,0.47,14.39,67.66,12.29,3.57
117,NJ,2010,2021,2023,3,732658,81.52,10.72,3.36,0.19,6.55,77.81,10.22,3.32
117,NJ,2010,2021,2023,4,732657,84.61,6.70,3.80,0.18,9.51,78.99,6.33,3.76
117,NJ,2010,2021,2023,5,732658,80.61,4.68,9.14,0.23,11.02,74.03,4.23,9.07
117,NJ,2010,2021,2023,6,732657,62.03,10.27,16.90,0.36,19.64,51.99,9.37,16.80
117,NJ,2010,2021,2023,7,732658,82.84,4.18,8.20,0.13,10.63,75.68,3.92,8.15
117,NJ,2010,2021,2023,8,732658,57.45,11.14,8.08,0.75,52.97,27.82,8.87,7.92
117,NJ,2010,2021,2023,9,732658,59.28,11.38,12.09,0.52,33.93,42.47,9.85,11.94
117,NJ,2010,2021,2023,10,732658,29.08,53.42,6.54,0.39,17.67,21.42,51.69,6.44
117,NJ,2010,2021,2023,11,732658,83.30,3.65,8.75,0.14,8.74,77.50,3.41,8.69
117,NJ,2010,2021,2023,12,732658,58.19,17.94,14.43,0.33,15.64,50.71,17.14,14.35
117,NM,2010,2021,2023,1,686393,69.81,2.82,2.31,4.41,48.03,41.99,2.33,2.15
117,NM,2010,2021,2023,2,686393,73.24,1.88,0.86,5.26,51.82,40.15,1.56,0.77
117,NM,2010,2021,2023,3,686393,62.07,1.49,1.20,18.49,39.05,39.33,1.27,1.10
117,NV,2010,2021,2023,1,675138,54.39,10.11,8.47,0.84,42.77,36.37,9.46,8.21
117,NV,2010,2021,2023,2,675138,79.36,1.87,4.26,2.25,20.43,69.38,1.73,4.13
117,NV,2010,2021,2023,3,675138,69.32,6.37,13.03,0.59,15.66,61.14,6.08,12.78
117,NV,2010,2021,2023,4,675137,61.57,14.04,5.69,1.07,27.26,49.67,13.55,5.47
117,NY,2010,2021,2023,1,717707,85.56,4.85,3.40,0.37,12.54,77.92,4.48,3.34
117,NY,2010,2021,2023,2,717708,77.16,9.77,2.99,0.35,20.47,66.06,8.93,2.92
117,NY,2010,2021,2023,3,717707,78.31,3.12,13.09,0.18,9.73,72.49,2.89,13.03
117,NY,2010,2021,2023,4,717708,69.62,14.53,5.55,0.28,17.95,61.06,13.77,5.48
117,NY,2010,2021,2023,5,717708,18.88,52.04,11.53,0.90,18.92,12.15,49.78,11.40
117,NY,2010,2021,2023,6,717707,48.11,4.12,37.48,0.30,18.15,38.55,3.54,37.28
117,NY,2010,2021,2023,7,717708,44.70,11.08,18.51,0.96,43.12,27.80,8.35,18.30
117,NY,2010,2021,2023,8,717708,28.22,56.02,4.64,0.57,18.02,22.39,52.55,4.55
117,NY,2010,2021,2023,9,717708,33.09,53.60,5.86,0.39,11.27,29.70,50.87,5.79
117,NY,2010,2021,2023,10,717707,71.43,4.37,16.65,0.25,12.16,65.31,3.69,16.54
117,NY,2010,2021,2023,11,717708,72.04,7.79,11.55,0.34,15.68,64.22,6.88,11.44
117,NY,2010,2021,2023,12,717707,74.26,5.29,12.54,0.28,13.33,67.02,4.62,12.44
117,NY,2010,2021,2023,13,717707,28.14,32.87,4.17,1.26,55.12,12.23,26.66,3.95
117,NY,2010,2021,2023,14,717708,45.01,11.69,15.99,0.90,47.52,24.93,9.45,15.79
117,NY,2010,2021,2023,15,717708,21.75,36.99,2.00,1.65,65.28,2.32,28.98,1.74
117,NY,2010,2021,2023,16,717707,49.53,32.80,4.66,0.55,23.28,39.32,30.39,4.57
117,NY,2010,2021,2023,17,717708,72.95,10.51,5.94,0.34,19.49,63.15,9.69,5.86
117,NY,2010,2021,2023,18,717707,79.63,9.22,2.92,0.37,14.82,71.79,8.36,2.86
117,NY,2010,2021,2023,19,717708,90.00,4.45,1.40,0.28,6.31,86.33,4.06,1.37
117,NY,2010,2021,2023,20,717708,82.06,9.22,3.70,0.26,5.25,79.59,8.59,3.66
117,NY,2010,2021,2023,21,717707,93.13,2.86,0.85,0.92,2.67,91.59,2.64,0.83
117,NY,2010,2021,2023,22,717708,90.87,3.85,2.17,0.30,3.13,89.23,3.57,2.15
117,NY,2010,2021,2023,23,717707,91.73,2.81,1.93,0.62,3.17,89.99,2.61,1.91
117,NY,2010,2021,2023,24,717707,85.50,8.10,2.25,0.65,3.66,83.71,7.69,2.23
117,NY,2010,2021,2023,25,717707,75.41,15.70,3.38,0.29,7.44,72.04,14.91,3.34
117,NY,2010,2021,2023,26,717707,74.10,18.21,3.04,0.58,5.42,71.48,17.65,3.01
117,NY,2010,2021,2023,27,717707,94.02,2.41,0.92,0.77,2.19,92.70,2.28,0.91
117,OH,2010,2021,2023,1,721032,72.03,22.12,2.62,0.20,2.59,70.75,21.98,2.60
117,OH,2010,2021,2023,2,721031,87.90,8.33,1.23,0.24,1.63,86.90,8.27,1.22
117,OH,2010,2021,2023,3,721031,57.71,32.24,3.09,0.29,6.02,55.56,31.87,3.06
117,OH,2010,2021,2023,4,721032,90.77,5.16,0.77,0.22,3.17,88.99,5.04,0.76
117,OH,2010,2021,2023,5,721031,93.08,2.45,1.23,0.22,4.37,90.60,2.37,1.21
117,OH,2010,2021,2023,6,721032,95.63,2.18,0.38,0.21,0.86,95.09,2.15,0.38
117,OH,2010,2021,2023,7,721031,93.06,3.97,0.60,0.23,1.79,91.97,3.92,0.58
117,OH,2010,2021,2023,8,721032,89.11,5.77,1.61,0.21,2.89,87.80,5.68,1.59
117,OH,2010,2021,2023,9,721032,75.56,16.10,1.27,0.34,9.39,71.04,15.57,1.24
117,OH,2010,2021,2023,10,721032,77.36,17.21,2.00,0.24,2.23,76.14,17.08,1.98
117,OH,2010,2021,2023,11,721032,39.55,54.17,2.18,0.22,3.87,38.04,53.62,2.16
117,OH,2010,2021,2023,12,721031,89.42,4.61,3.16,0.19,1.86,88.27,4.55,3.14
117,OH,2010,2021,2023,13,721031,84.10,11.57,1.12,0.21,2.60,82.70,11.36,1.11
117,OH,2010,2021,2023,14,721032,91.89,3.81,1.94,0.12,2.25,90.63,3.74,1.93
117,OH,2010,2021,2023,15,721031,91.56,3.71,2.04,0.22,1.83,90.51,3.67,2.03
117,OH,2010,2021,2023,16,721031,94.29,1.82,1.96,0.14,1.84,93.06,1.77,1.95
117,OK,2010,2021,2023,1,750270,70.71,9.20,2.19,6.83,9.83,67.06,9.05,2.15
117,OK,2010,2021,2023,2,750270,67.69,3.48,0.60,18.58,4.29,66.15,3.43,0.58
117,OK,2010,2021,2023,3,750270,80.34,3.66,1.42,6.48,8.40,76.59,3.57,1.39
117,OK,2010,2021,2023,4,750270,76.76,6.73,2.21,6.15,7.25,73.29,6.52,2.17
117,OK,2010,2021,2023,5,750271,65.29,13.94,2.84,4.83,14.48,60.18,13.70,2.79
117,OR,2010,2021,2023,1,766216,80.13,1.53,7.04,0.89,13.70,74.09,1.41,6.95
117,OR,2010,2021,2023,2,766215,87.61,0.57,1.18,2.18,12.35,81.79,0.50,1.13
117,OR,2010,2021,2023,3,766215,77.26,5.34,6.80,1.07,10.73,72.95,5.15,6.73
117,OR,2010,2021,2023,4,766214,89.45,0.70,2.24,1.38,6.71,86.02,0.64,2.19
117,OR,2010,2021,2023,5,766214,83.80,0.90,2.93,1.43,15.25,77.44,0.79,2.86
117,PA,2010,2021,2023,1,705687,87.93,3.68,5.00,0.19,4.28,85.62,3.53,4.98
117,PA,2010,2021,2023,2,705688,51.51,26.78,6.68,0.63,21.84,44.18,25.17,6.57
117,PA,2010,2021,2023,3,705688,30.36,60.07,5.48,0.32,3.89,28.94,59.27,5.44
117,PA,2010,2021,2023,4,705687,81.86,8.98,5.46,0.15,4.24,79.77,8.76,5.43
117,PA,2010,2021,2023,5,705688,68.01,22.93,5.68,0.17,3.36,66.53,22.56,5.63
117,PA,2010,2021,2023,6,705688,81.76,6.55,3.24,0.26,12.86,76.36,5.91,3.20
117,PA,2010,2021,2023,7,705688,82.19,6.05,2.71,0.29,14.63,75.81,5.12,2.66
117,PA,2010,2021,2023,8,705687,88.41,5.16,1.36,0.22,7.67,84.86,4.66,1.33
117,PA,2010,2021,2023,9,705687,93.90,2.22,0.84,0.15,4.35,91.77,2.02,0.82
117,PA,2010,2021,2023,10,705688,81.19,10.69,2.77,0.22,6.32,78.56,10.13,2.73
117,PA,2010,2021,2023,11,705688,90.21,3.26,1.63,0.21,6.98,87.16,2.82,1.60
117,PA,2010,2021,2023,12,705688,94.51,2.10,1.39,0.18,1.89,93.46,1.98,1.37
117,PA,2010,2021,2023,13,705688,94.44,2.50,0.59,0.15,2.54,93.21,2.40,0.58
117,PA,2010,2021,2023,14,705688,94.38,3.21,0.64,0.11,0.96,93.80,3.17,0.64
117,PA,2010,2021,2023,15,705688,96.21,1.83,0.62,0.13,1.16,95.56,1.77,0.61
117,PA,2010,2021,2023,16,705687,92.04,4.73,0.85,0.16,1.97,90.97,4.60,0.84
117,PA,2010,2021,2023,17,705688,90.45,5.46,2.16,0.11,1.31,89.57,5.41,2.15
117,PA,2010,2021,2023,18,705688,75.25,19.01,2.89,0.16,1.72,74.34,18.80,2.87
117,RI,2010,2021,2023,1,526283,77.64,7.43,3.02,0.57,14.46,71.66,6.41,2.95
117,RI,2010,2021,2023,2,526284,85.17,4.01,2.87,0.58,10.37,81.05,3.39,2.80
117,SC,2010,2021,2023,1,660766,73.27,19.64,1.82,0.39,6.51,70.12,19.39,1.77
117,SC,2010,2021,2023,2,660766,70.41,23.07,1.70,0.42,5.20,68.23,22.79,1.67
117,SC,2010,2021,2023,3,660767,76.55,18.71,0.81,0.25,4.20,74.93,18.59,0.79
117,SC,2010,2021,2023,4,660766,73.04,19.04,2.15,0.29,7.40,69.93,18.85,2.12
117,SC,2010,2021,2023,5,660766,67.67,27.39,1.02,0.51,3.78,66.11,27.20,0.99
117,SC,2010,2021,2023,6,660766,36.99,57.78,0.97,0.42,4.58,35.46,57.38,0.94
117,SC,2010,2021,2023,7,660767,65.17,29.70,0.87,0.68,4.00,63.61,29.52,0.85
117,SD,2010,2021,2023,1,814180,85.90,1.25,0.98,8.82,2.72,84.69,1.22,0.97
117,TN,2010,2021,2023,1,705123,93.84,2.19,0.67,0.28,3.23,92.49,2.13,0.66
117,TN,2010,2021,2023,2,705123,88.95,6.15,1.44,0.30,3.39,87.31,6.08,1.40
117,TN,2010,2021,2023,3,705122,84.65,10.85,1.17,0.34,3.16,83.21,10.77,1.13
117,TN,2010,2021,2023,4,705123,85.15,8.09,1.56,0.37,5.41,83.12,7.98,1.53
117,TN,2010,2021,2023,5,705123,64.96,24.99,2.80,0.33,8.99,61.24,24.76,2.76
117,TN,2010,2021,2023,6,705123,91.74,4.04,0.78,0.33,3.61,90.09,3.99,0.76
117,TN,2010,2021,2023,7,705123,84.64,9.85,1.57,0.36,4.13,82.44,9.67,1.55
117,TN,2010,2021,2023,8,705122,76.20,19.24,1.70,0.25,2.66,74.99,19.15,1.68
117,TN,2010,2021,2023,9,705123,27.89,64.56,1.77,0.26,6.57,25.94,64.30,1.73
117,TX,2010,2021,2023,1,698488,70.88,17.77,0.95,0.55,15.48,64.37,17.58,0.92
117,TX,2010,2021,2023,2,698488,68.80,9.72,7.22,0.59,30.81,50.83,9.36,7.12
117,TX,2010,2021,2023,3,698488,70.83,8.51,12.16,0.55,14.46,62.44,8.29,12.09
117,TX,2010,2021,2023,4,698488,79.77,10.77,0.94,0.97,12.18,73.84,10.62,0.91
117,TX,2010,2021,2023,5,698488,69.99,14.16,1.89,0.76,25.21,57.22,13.91,1.84
117,TX,2010,2021,2023,6,698498,65.35,18.19,4.87,0.59,20.77,54.33,17.82,4.80
117,TX,2010,2021,2023,7,698488,65.16,11.63,9.46,0.65,30.08,47.33,11.14,9.36
117,TX,2010,2021,2023,8,698488,79.67,8.32,2.11,0.65,19.65,68.37,8.13,2.05
117,TX,2010,2021,2023,9,698488,31.13,39.30,11.22,0.60,37.32,11.51,38.48,11.10
117,TX,2010,2021,2023,10,698487,72.60,10.32,4.40,0.66,26.32,57.46,9.98,4.32
117,TX,2010,2021,2023,11,698488,82.19,3.73,0.80,0.78,33.32,60.97,3.47,0.75
117,TX,2010,2021,2023,12,698488,78.29,7.90,3.16,0.71,20.62,66.44,7.67,3.10
117,TX,2010,2021,2023,13,698488,81.39,5.43,1.73,0.90,24.14,66.98,5.18,1.67
117,TX,2010,2021,2023,14,698472,65.61,20.44,2.82,0.59,22.11,53.29,20.13,2.76
117,TX,2010,2021,2023,15,698488,85.48,1.75,1.12,0.43,80.60,16.32,1.47,1.06
117,TX,2010,2021,2023,16,698488,81.20,3.48,1.31,0.70,80.13,14.69,2.91,1.19
117,TX,2010,2021,2023,17,698487,69.88,13.62,4.08,0.58,23.27,57.66,13.25,4.01
117,TX,2010,2021,2023,18,698488,37.34,40.49,3.43,0.64,38.72,16.72,39.84,3.36
117,TX,2010,2021,2023,19,698487,77.97,6.18,1.33,0.75,33.92,57.40,5.85,1.28
117,TX,2010,2021,2023,20,698488,73.41,4.93,2.66,0.90,68.57,23.01,4.38,2.50
117,TX,2010,2021,2023,21,698488,83.27,3.46,3.13,0.61,26.99,64.84,3.20,3.04
117,TX,2010,2021,2023,22,698504,60.34,12.68,16.01,0.44,24.57,44.98,12.35,15.90
117,TX,2010,2021,2023,23,698488,81.67,3.16,1.28,0.81,69.30,25.55,2.81,1.18
117,TX,2010,2021,2023,24,698488,66.65,10.14,10.96,0.60,23.41,53.43,9.84,10.88
117,TX,2010,2021,2023,25,698478,80.26,7.35,2.99,0.66,17.35,70.31,7.04,2.91
117,TX,2010,2021,2023,26,698488,78.72,6.95,5.12,0.70,17.28,68.38,6.74,5.05
117,TX,2010,2021,2023,27,698487,80.08,5.46,1.48,0.62,49.50,42.76,5.08,1.41
117,TX,2010,2021,2023,28,698488,84.16,4.49,1.07,0.47,76.29,17.76,4.09,0.98
117,TX,2010,2021,2023,29,698488,58.44,10.16,1.63,0.93,76.34,11.77,9.62,1.55
117,TX,2010,2021,2023,30,698487,34.29,45.33,1.84,0.62,34.68,17.28,44.82,1.79
117,TX,2010,2021,2023,31,698487,72.48,11.48,4.34,0.69,22.52,59.51,10.89,4.21
117,TX,2010,2021,2023,32,698488,67.15,12.26,7.23,0.65,25.56,53.27,11.99,7.15
117,TX,2010,2021,2023,33,698488,50.95,16.50,2.10,0.89,66.30,14.51,15.99,2.01
117,TX,2010,2021,2023,34,698487,86.09,1.39,0.67,0.42,82.69,15.15,1.14,0.61
117,TX,2010,2021,2023,35,698488,65.17,9.84,1.53,1.15,62.82,25.16,9.11,1.40
117,TX,2010,2021,2023,36,698488,77.62,9.32,2.16,0.68,21.18,65.85,9.13,2.11
117,UT,2010,2021,2023,1,690971,88.03,1.06,1.76,1.09,11.77,82.88,0.95,1.69
117,UT,2010,2021,2023,2,690971,84.15,1.25,3.48,1.14,14.71,78.06,1.11,3.41
117,UT,2010,2021,2023,3,690972,88.96,0.58,2.35,1.67,9.63,84.10,0.51,2.31
117,UT,2010,2021,2023,4,690971,83.25,1.35,3.97,0.87,15.75,76.51,1.19,3.89
117,VA,2010,2021,2023,1,727366,74.04,16.33,2.91,0.48,7.91,70.18,16.02,2.86
117,VA,2010,2021,2023,2,708087,68.36,20.19,5.18,0.40,6.53,65.19,19.63,5.08
117,VA,2010,2021,2023,3,746645,45.65,46.40,2.47,0.43,5.15,43.57,45.61,2.42
117,VA,2010,2021,2023,4,727366,51.41,41.95,1.90,0.45,4.48,49.74,41.50,1.86
117,VA,2010,2021,2023,5,727365,74.60,20.52,1.56,0.26,3.16,73.06,20.39,1.54
117,VA,2010,2021,2023,6,727366,83.57,10.90,1.46,0.29,4.26,81.60,10.74,1.44
117,VA,2010,2021,2023,7,727366,72.13,18.00,4.28,0.32,6.14,69.45,17.70,4.24
117,VA,2010,2021,2023,8,727366,62.51,13.95,11.10,0.47,18.64,53.59,13.56,11.00
117,VA,2010,2021,2023,9,727366,91.59,5.05,1.15,0.19,1.91,90.64,5.00,1.14
117,VA,2010,2021,2023,10,727365,72.56,6.77,12.04,0.29,11.74,66.60,6.54,11.96
117,VA,2010,2021,2023,11,727366,58.53,12.54,17.31,0.43,16.97,49.99,12.10,17.21
117,VT,2010,2021,2023,1,625741,95.29,1.00,1.30,0.35,1.47,94.32,0.95,1.28
117,WA,2010,2021,2023,1,672444,81.54,1.21,8.51,1.30,8.37,77.58,1.13,8.43
117,WA,2010,2021,2023,2,672454,79.10,2.53,8.11,1.61,9.47,74.87,2.41,8.01
117,WA,2010,2021,2023,3,672448,86.79,1.46,3.51,1.14,7.78,83.23,1.38,3.45
117,WA,2010,2021,2023,4,672456,70.70,1.10,1.59,2.83,36.10,57.20,0.91,1.51
117,WA,2010,2021,2023,5,672455,88.69,1.52,2.54,1.91,5.52,85.71,1.45,2.49
117,WA,2010,2021,2023,6,672448,81.77,3.79,4.56,2.34,6.62,78.60,3.62,4.43
117,WA,2010,2021,2023,7,672457,76.06,4.52,10.80,0.85,7.30,72.59,4.37,10.69
117,WA,2010,2021,2023,8,672463,79.91,2.44,7.54,1.14,9.68,75.89,2.34,7.46
117,WA,2010,2021,2023,9,672460,54.19,11.17,22.50,0.79,11.78,49.68,10.88,22.31
117,WA,2010,2021,2023,10,672455,74.01,5.96,7.90,1.53,9.78,69.88,5.66,7.72
117,WI,2010,2021,2023,1,710874,86.96,5.41,1.59,0.39,8.90,82.46,5.24,1.56
117,WI,2010,2021,2023,2,710874,86.77,4.53,3.47,0.42,5.83,84.09,4.42,3.44
117,WI,2010,2021,2023,3,710873,94.29,1.00,2.03,0.67,2.11,93.21,0.96,2.01
117,WI,2010,2021,2023,4,710873,51.39,34.55,3.46,0.75,15.54,44.31,33.89,3.40
117,WI,2010,2021,2023,5,710873,92.50,1.70,2.30,0.38,5.01,89.53,1.63,2.28
117,WI,2010,2021,2023,6,710873,93.12,1.57,2.11,0.48,3.81,91.10,1.52,2.09
117,WI,2010,2021,2023,7,710873,93.83,0.60,1.50,2.06,1.76,92.93,0.58,1.48
117,WI,2010,2021,2023,8,710873,90.72,1.15,1.99,2.53,4.32,88.93,1.11,1.97
117,WV,2010,2021,2023,1,615991,95.23,2.12,0.85,0.19,1.06,94.51,2.09,0.84
117,WV,2010,2021,2023,2,620862,92.35,4.38,0.77,0.23,1.73,91.37,4.29,0.75
117,WV,2010,2021,2023,3,616141,94.14,3.71,0.46,0.20,0.81,93.61,3.67,0.45
117,WY,2010,2021,2023,1,563626,90.71,0.84,0.86,2.37,8.91,85.85,0.77,0.82
118,AK,2020,2023,2025,1,733391,59.37,2.99,7.74,15.21,6.79,57.51,2.83,7.62
118,AL,2020,2023,2025,1,717754,64.27,26.04,1.57,1.20,3.79,63.43,25.88,1.55
118,AL,2020,2023,2025,2,717755,60.36,30.29,1.92,0.49,4.42,59.37,30.10,1.89
118,AL,2020,2023,2025,3,717754,66.80,24.65,1.77,0.37,3.74,65.94,24.49,1.75
118,AL,2020,2023,2025,4,717754,81.18,7.23,0.68,1.10,7.51,79.93,7.15,0.66
118,AL,2020,2023,2025,5,717754,69.62,17.37,1.98,0.78,6.59,68.42,17.19,1.96
118,AL,2020,2023,2025,6,717754,69.50,19.23,1.97,0.42,6.53,68.47,19.12,1.95
118,AL,2020,2023,2025,7,717754,36.95,55.77,1.20,0.33,4.21,36.29,55.55,1.18
118,AR,2020,2023,2025,1,752509,74.32,17.35,0.84,0.44,3.89,73.29,17.26,0.83
118,AR,2020,2023,2025,2,752710,67.48,20.38,1.86,0.56,6.20,66.27,20.17,1.84
118,AR,2020,2023,2025,3,753219,70.76,2.98,5.18,1.78,16.47,67.69,2.88,5.12
118,AR,2020,2023,2025,4,753086,68.30,19.58,0.93,0.83,7.54,66.84,19.46,0.91
118,AZ,2020,2023,2025,1,794611,73.36,3.33,4.73,2.02,16.35,69.89,3.15,4.63
118,AZ,2020,2023,2025,2,794612,59.82,2.20,1.41,21.26,16.86,55.28,2.06,1.34
118,AZ,2020,2023,2025,3,794612,30.99,10.66,3.01,3.53,62.60,19.57,10.09,2.81
118,AZ,2020,2023,2025,4,794611,61.12,5.62,6.04,3.00,26.74,55.16,5.26,5.86
118,AZ,2020,2023,2025,5,794612,71.88,3.68,6.21,1.11,17.75,67.06,3.47,6.07
118,AZ,2020,2023,2025,6,794611,70.45,3.65,3.35,1.50,24.74,63.14,3.32,3.20
118,AZ,2020,2023,2025,7,794611,42.37,4.25,2.25,4.37,59.81,28.46,3.86,2.07
118,AZ,2020,2023,2025,8,794610,69.25,4.77,4.75,1.52,21.14,64.30,4.48,4.60
118,AZ,2020,2023,2025,9,794612,64.72,4.52,2.70,1.91,29.89,57.46,4.21,2.54
118,CA,2020,2023,2025,1,764578,66.36,1.85,6.00,2.59,22.48,61.51,1.71,5.86
118,CA,2020,2023,2025,2,765738,67.98,1.67,4.58,3.13,20.59,64.75,1.59,4.47
118,CA,2020,2023,2025,3,764630,72.65,1.61,7.74,1.27,14.33,69.05,1.52,7.57
118,CA,2020,2023,2025,4,765137,56.48,2.99,8.19,1.72,31.40,51.30,2.83,7.96
118,CA,2020,2023,2025,5,765010,64.84,2.36,6.68,1.63,25.57,59.21,2.16,6.39
118,CA,2020,2023,2025,6,756730,51.44,9.36,13.23,1.22,22.95,47.20,8.90,12.89
118,CA,2020,2023,2025,7,758120,35.72,10.61,25.12,1.27,26.66,31.40,10.13,24.61
118,CA,2020,2023,2025,8,758049,28.29,15.53,19.49,1.47,35.16,23.96,15.05,19.07
118,CA,2020,2023,2025,9,762029,35.34,7.72,17.82,1.56,41.47,28.74,7.28,17.16
118,CA,2020,2023,2025,10,760266,51.30,4.78,22.87,0.66,18.28,47.66,4.57,22.56
118,CA,2020,2023,2025,11,759192,45.49,5.39,31.23,0.71,14.09,43.22,5.21,30.96
118,CA,2020,2023,2025,12,758548,35.69,15.69,21.37,1.42,23.64,32.87,15.27,21.09
118,CA,2020,2023,2025,13,768072,34.19,3.11,6.77,2.85,65.14,22.23,2.80,6.43
118,CA,2020,2023,2025,14,759416,28.86,5.39,39.53,1.01,24.74,25.57,5.13,39.14
118,CA,2020,2023,2025,15,759058,31.61,2.65,37.42,0.96,26.54,28.53,2.49,37.02
118,CA,2020,2023,2025,16,758823,46.49,1.98,29.93,0.82,19.07,43.48,1.86,29.67
118,CA,2020,2023,2025,17,758937,23.09,2.05,57.01,0.72,16.29,20.87,1.94,56.70
118,CA,2020,2023,2025,18,763403,27.41,2.08,11.63,2.96,65.32,18.40,1.86,11.17
118,CA,2020,2023,2025,19,758545,52.44,2.29,19.33,1.14,24.64,48.25,2.14,19.03
118,CA,2020,2023,2025,20,763214,56.98,3.61,7.80,1.80,33.85,49.38,3.29,7.44
118,CA,2020,2023,2025,21,756328,29.77,5.12,10.30,2.42,64.32,17.88,4.64,9.89
118,CA,2020,2023,2025,22,782247,28.88,4.90,4.04,2.32,73.17,15.77,4.52,3.74
118,CA,2020,2023,2025,23,763401,48.72,9.09,4.94,1.76,41.63,39.71,8.54,4.67
118,CA,2020,2023,2025,24,764729,57.45,1.69,5.33,1.75,38.60,49.73,1.51,5.08
118,CA,2020,2023,2025,25,769360,35.96,4.78,3.25,2.51,64.76,24.29,4.40,2.91
118,CA,2020,2023,2025,26,758718,50.18,1.85,8.70,1.68,42.92,42.39,1.67,8.46
118,CA,2020,2023,2025,27,760227,41.12,10.25,9.44,1.46,42.41,33.76,9.75,9.14
118,CA,2020,2023,2025,28,757891,31.90,3.77,39.05,0.92,26.52,27.25,3.55,38.67
118,CA,2020,2023,2025,29,757451,29.74,4.01,8.10,1.98,64.30,21.36,3.73,7.86
118,CA,2020,2023,2025,30,758117,59.47,3.51,12.87,0.80,23.37,55.65,3.31,12.64
118,CA,2020,2023,2025,31,757262,25.40,2.55,20.07,1.95,60.58,14.99,2.28,19.68
118,CA,2020,2023,2025,32,758322,56.44,4.35,12.68,0.84,25.51,52.46,4.11,12.46
118,CA,2020,2023,2025,33,757218,28.50,10.38,7.62,2.01,62.01,17.50,9.77,7.26
118,CA,2020,2023,2025,34,757694,19.33,4.29,17.33,2.71,65.40,10.90,4.01,17.03
118,CA,2020,2023,2025,35,762339,25.25,6.43,12.18,2.07,64.35,14.90,6.01,11.80
118,CA,2020,2023,2025,36,758224,58.99,3.60,17.77,0.59,16.63,55.47,3.43,17.52
118,CA,2020,2023,2025,37,755317,18.58,22.91,6.50,2.17,54.02,13.15,22.32,6.35
118,CA,2020,2023,2025,38,757723,24.56,2.05,21.62,1.88,61.11,13.48,1.82,21.20
118,CA,2020,2023,2025,39,756511,28.99,8.91,6.43,2.04,62.33,19.49,8.41,6.15
118,CA,2020,2023,2025,40,759044,53.41,1.74,19.49,0.74,25.15,48.53,1.61,19.20
118,CA,2020,2023,2025,41,761787,51.34,5.12,8.36,1.30,38.28,43.99,4.81,8.04
118,CA,2020,2023,2025,42,756884,27.15,6.61,8.18,1.98,64.48,18.08,6.25,7.86
118,CA,2020,2023,2025,43,754875,12.93,24.37,8.94,1.87,57.19,6.92,23.77,8.69
118,CA,2020,2023,2025,44,757951,20.86,11.25,12.69,2.02,61.09,12.53,10.81,12.27
118,CA,2020,2023,2025,45,758551,30.24,2.28,39.17,0.93,30.04,25.21,2.12,38.79
118,CA,2020,2023,2025,46,757643,24.13,2.01,15.97,2.66,65.24,14.82,1.79,15.67
118,CA,2020,2023,2025,47,759061,54.10,1.59,25.22,0.53,17.28,50.24,1.49,24.98
118,CA,2020,2023,2025,48,758617,59.23,3.31,7.56,1.86,29.39,53.30,3.06,7.25
118,CA,2020,2023,2025,49,758516,63.53,2.29,7.14,1.09,27.18,57.85,2.08,6.88
118,CA,2020,2023,2025,50,759332,59.58,2.79,14.78,0.75,21.62,54.76,2.58,14.54
118,CA,2020,2023,2025,51,758201,50.82,6.16,16.99,0.87,24.99,45.67,5.77,16.57
118,CA,2020,2023,2025,52,761187,23.02,7.98,15.74,1.52,60.11,13.38,7.49,15.13
118,CO,2020,2023,2025,1,721714,60.74,8.91,4.11,1.48,27.80,54.45,8.50,3.99
118,CO,2020,2023,2025,2,721720,79.53,1.01,3.68,0.76,14.23,76.09,0.92,3.62
118,CO,2020,2023,2025,3,721730,74.50,0.97,0.98,2.41,25.74,66.73,0.82,0.91
118,CO,2020,2023,2025,4,721794,79.62,1.80,3.69,0.74,13.64,75.76,1.69,3.61
118,CO,2020,2023,2025,5,721714,70.62,6.06,3.53,1.03,17.89,65.60,5.64,3.37
118,CO,2020,2023,2025,6,721681,60.30,10.39,6.33,1.10,22.09,55.83,10.00,6.21
118,CO,2020,2023,2025,7,721697,79.12,1.43,3.25,1.07,15.13,74.89,1.32,3.17
118,CO,2020,2023,2025,8,721664,61.29,1.97,3.55,1.68,38.54,51.72,1.77,3.42
